Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
Duke Energy Corp (DUK US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
date,,12/31/2004,,12/31/2005,,12/31/2006,,12/31/2007,,12/31/2008,,12/31/2009,,12/31/2010,,12/31/2011,,12/31/2012,,12/31/2013,,12/31/2014,,12/31/2015,,12/31/2016,,12/31/2017,,12/31/2018,,12/31/2019,,12/31/2020,,12/31/2021,,12/31/2022,,12/31/2023,
  Duke Energy Florida,,—,,—,,—,,—,,—,,—,,—,,—,,5100,0.158385093167702,5200,0.160990712074303,5200,0.160493827160494,5200,0.160990712074303,5200,0.161490683229814,4900,0.153605015673981,4897,0.156119488634552,4897,0.156393714869699,4900,0.0855148342059337,5000,0.159744408945687,5100,0.161904761904762,5100,0.162420382165605
    13-69 kV,,—,,—,,—,,—,,—,,—,,—,,—,,2200,0.0683229813664596,2300,0.0712074303405573,2300,0.0709876543209877,2300,0.0712074303405573,2300,0.0714285714285714,2200,0.0689655172413793,2200,0.0701374055536073,2200,0.07026060296372,2200,0.0383944153577661,2200,0.0702875399361022,2200,0.0698412698412698,2200,0.0700636942675159
    230 kV,,—,,—,,—,,—,,—,,—,,—,,—,,1700,0.0527950310559006,1700,0.0526315789473684,1700,0.0524691358024691,1700,0.0526315789473684,1700,0.0527950310559006,1600,0.0501567398119122,1638,0.0522204864985494,1638,0.0523122125702606,1600,0.0279232111692845,1700,0.0543130990415335,1700,0.053968253968254,1700,0.054140127388535
    100 -161 kV,,—,,—,,—,,—,,—,,—,,—,,—,,1000,0.031055900621118,1000,0.0309597523219814,1000,0.0308641975308642,1000,0.0309597523219814,1000,0.031055900621118,900,0.0282131661442006,891,0.028405649249211,891,0.0284555442003066,900,0.0157068062827225,900,0.0287539936102236,1000,0.0317460317460317,1000,0.0318471337579618
    525 kV,,—,,—,,—,,—,,—,,—,,—,,—,,200,0.0062111801242236,200,0.00619195046439629,200,0.00617283950617284,200,0.00619195046439629,200,0.0062111801242236,200,0.00626959247648903,168,0.00535594733318456,168,0.00536535513541134,200,0.00349040139616056,200,0.00638977635782748,200,0.00634920634920635,200,0.00636942675159236
  Duke Ohio - Electric,,—,,—,,—,,—,,—,,—,,2500,0.119617224880383,2500,0.119617224880383,2500,0.077639751552795,2500,0.0773993808049536,2500,0.0771604938271605,2400,0.0743034055727554,2400,0.0745341614906832,2400,0.0752351097178683,1854,0.0591067044983582,1746,0.055761369443025,1700,0.0296684118673647,1700,0.0543130990415335,1800,0.0571428571428571,1700,0.054140127388535
    100 to 161 kV,,—,,—,,—,,—,,—,,—,,700,0.0334928229665072,700,0.0334928229665072,700,0.0217391304347826,700,0.021671826625387,700,0.0216049382716049,700,0.021671826625387,700,0.0217391304347826,700,0.0219435736677116,821,0.0261740045270507,724,0.023122125702606,700,0.012216404886562,700,0.0223642172523962,700,0.0222222222222222,700,0.0222929936305732
    13 - 69 kV,,—,,—,,—,,—,,—,,—,,800,0.0382775119617225,800,0.0382775119617225,800,0.0248447204968944,800,0.0247678018575851,800,0.0246913580246914,700,0.021671826625387,700,0.0217391304347826,700,0.0219435736677116,612,0.019510950999458,612,0.0195452222789985,600,0.0104712041884817,600,0.0191693290734824,700,0.0222222222222222,600,0.0191082802547771
    345 kV,,—,,—,,—,,—,,—,,—,,1000,0.0478468899521531,1000,0.0478468899521531,1000,0.031055900621118,1000,0.0309597523219814,1000,0.0308641975308642,1000,0.0309597523219814,1000,0.031055900621118,1000,0.0313479623824451,421,0.0134217489718494,410,0.0130940214614205,400,0.00698080279232112,400,0.012779552715655,400,0.0126984126984127,400,0.0127388535031847
Electric Throughput (Gwh),,3332,1.0,3410,1.0,3248,1.0,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
