Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
General Electric Co (GE US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Millions of USD except Per Share,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
      Systems & Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3413.93,0.0275942256241968,3314,0.0335269004309734,3740,0.0388212458090701,3718,0.0428444669793383,2991,0.0408015714948299,2814,0.0392819252889609,2975,0.0403384360890022,—,
    Healthcare,,13456,0.104790162683301,15144,0.106390900852167,16556,0.113109064575192,16997,0.102324377366669,17392,0.0976826213450457,16015,0.11726844698939,16897,0.129508699317851,18018,0.128301349378716,18290,0.126113578067683,18200,0.146101420073693,18293,0.156071632724449,17639,0.147717946570639,18291,0.147843096048303,19017,0.192390182708456,19784,0.205358162322632,19943,0.229813664596273,18009,0.245668840204076,17725,0.247431459042939,18460,0.250301690824531,—,
      Healthcare Systems,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,12803.7,0.103490167233812,14460,0.146288165429051,14886,0.154516862329898,14648,0.168796598255338,15387,0.209900963086241,15694,0.21907979228321,16489,0.223576629469431,—,
      Pharmaceutical Diagnostics,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1888,0.0195974631250065,5294,0.0610055428156582,1792,0.02444547513164,2031,0.0283516667597297,1972,0.0267386204932814,—,
      BioPharma,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3010,0.0312438368677275,—,,—,,—,,—,,—,
      Healthcare Digital,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4206.93,0.0340039120911097,—,,—,,—,,—,,—,,—,,—,
      Life Sciences,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1280.37,0.0103490167233812,4557,0.0461020172794043,—,,—,,—,,—,,—,,—,
    Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,19315,0.155052138940845,19802,0.16894607069423,28903,0.242048404656226,36795,0.297407835498185,29424,0.297675171478866,22149,0.229906891290132,18625,0.214625658281381,17589,0.239939431970098,16903,0.235956781506505,16263,0.220512264240485,—,
      Gas Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,17100,0.17299637820448,13296,0.138012642854919,13122,0.151211698682861,12654,0.172618885220855,12080,0.168630297615724,12072,0.163685916123171,—,
      Steam Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4021,0.0463360951382247,3557,0.0485226311625242,3241,0.0452426154447485,2643,0.0358368022128513,—,
"      Power Conversion, Nuclear and other",,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1482,0.0170778644602957,1378,0.0187979155867187,1582,0.0220838684460327,1547,0.0209759867662811,—,
      Power Portfolio,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,12324,0.124678793274386,8853,0.0918942484352132,—,,—,,—,,—,,—,
      Others,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2943.6,0.0237926268398548,—,,—,,—,,—,,—,,—,,—,
      Energy Connections,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,9934.65,0.0803001155845101,—,,—,,—,,—,,—,,—,,—,
      Steam Power Systems,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1839.75,0.0148703917749093,—,,—,,—,,—,,—,,—,,—,
      Power - Power Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,14350.05,0.115989055844292,—,,—,,—,,—,,—,,—,,—,
      Gas Power Systems,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,7726.95,0.0624556454546189,—,,—,,—,,—,,—,,—,,—,
    Renewable Energy,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4824,0.0387249038700821,6386,0.0544838706925236,6273,0.0525332886692907,9033,0.0730122293261342,14321,0.144881937559436,14288,0.148309615005346,15336,0.176724783645813,15666,0.213706927127384,15698,0.219135630130102,12976,0.175943377038955,—,
      Onshore Wind,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8039.37,0.0649808841002595,8056,0.0815005159541104,8220,0.0853237006819668,10421,0.120086656910082,10881,0.148432597604562,11026,0.153917024959518,8373,0.113530663990997,—,
      Grid Solutions Equipment & Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,5117,0.0517673957469195,4579,0.0475300760854898,4016,0.0462784775118404,3585,0.0489045917114561,3207,0.0447679937461611,3086,0.0418435004271129,—,
      Offshore Wind and Hybrid Solutions,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,900,0.0103711727491674,1200,0.0163697378113661,1464,0.0204366519627003,1518,0.020582771759027,—,
"      Hydro, Offshore Wind & Hybrid Solutions",,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1489,0.0154558382378891,—,,—,,—,,—,,—,
      Hydro & Offshore Wind,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1149,0.0116241426056694,—,,—,,—,,—,,—,,—,
      Offshore Wind,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,722.64,0.00584097834609074,—,,—,,—,,—,,—,,—,,—,
      Hydro,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,270.99,0.00219036687978403,—,,—,,—,,—,,—,,—,,—,
    Lighting,,—,,—,,—,,—,,—,,—,,—,,7671,0.0546231352583046,7967,0.054934219598974,8338,0.0669337165150797,—,,8751,0.0732853194874801,4823,0.0389835029381097,—,,—,,—,,—,,—,,—,,—,
      Current,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1157.52,0.00935604070514634,—,,—,,—,,—,,—,,—,,—,
      GE Lighting,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1061.06,0.00857637064638414,—,,—,,—,,—,,—,,—,,—,
    Power & Water,,—,,—,,—,,—,,—,,—,,24779,0.189921054648578,24881,0.17717093317193,28299,0.195127837383126,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Home & Business Solutions,,—,,—,,—,,—,,—,,8443,0.0618231344321835,8648,0.0662834368053959,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
