Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
CSX Corp (CSX US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Millions of USD except Per Share,,Q1 2004,,Q2 2004,,Q3 2004,,Q4 2004,,Q1 2005,,Q2 2005,,Q3 2005,,Q4 2005,,Q1 2006,,Q2 2006,,Q3 2006,,Q4 2006,,Q1 2007,,Q2 2007,,Q3 2007,,Q4 2007,,Q1 2008,,Q2 2008,,Q3 2008,,Q4 2008,
3 Months Ending,,03/26/2004,,06/25/2004,,09/24/2004,,12/31/2004,,04/01/2005,,07/01/2005,,09/30/2005,,12/30/2005,,03/31/2006,,06/30/2006,,09/29/2006,,12/29/2006,,03/30/2007,,06/29/2007,,09/28/2007,,12/28/2007,,03/28/2008,,06/27/2008,,09/26/2008,,12/26/2008,
    Merchandise,,—,,—,,—,,—,,—,,1428,,1459,,1558,,1625,,1656,,1711,,1736,,1791,,1804,,1861,,1931,,2065,,2118,,2231,,2215,
      Chemicals,,—,,—,,—,,—,,—,,2000,,2053,,2157,,2185,,2276,,2353,,2357,,2383,,2440,,2585,,2664,,2789,,2922,,3073,,3019,
      Food and Consumer,,—,,—,,—,,—,,—,,1730,,1774,,1885,,1844,,1905,,2016,,2035,,1982,,2036,,2154,,2163,,2157,,2280,,2380,,2704,
      Agriculture  Products,,—,,—,,—,,—,,—,,1602,,1511,,1633,,1635,,1708,,1725,,1786,,1845,,1854,,1881,,2073,,2156,,2278,,2443,,2486,
      Forest Products,,—,,—,,—,,—,,—,,1602,,1654,,1726,,1802,,1883,,2000,,1979,,1989,,2043,,2092,,2086,,2188,,2253,,2390,,2338,
      Metals,,—,,—,,—,,—,,—,,1522,,1614,,1705,,1745,,1821,,1934,,1905,,1892,,1936,,2034,,2063,,2141,,2188,,2337,,2263,
      Emerging Markets,,—,,—,,—,,—,,—,,1007,,1023,,1016,,1081,,1097,,1128,,1122,,1223,,1206,,1227,,1278,,1394,,1429,,1527,,1496,
      Phosphates and Fertilizers,,—,,—,,—,,—,,—,,778,,748,,879,,1023,,989,,882,,1023,,1152,,1169,,1124,,1207,,1429,,1407,,1333,,1303,
    Coal,,—,,—,,—,,—,,—,,1179,,1158,,1158,,1216,,1262,,1267,,1282,,1370,,1369,,1396,,1456,,1646,,1727,,1816,,1803,
      Coal,,—,,—,,—,,—,,—,,1185,,1164,,1166,,1211,,1260,,1266,,1290,,1367,,1373,,1404,,1463,,1636,,1727,,1823,,1806,
      Coke and Iron Ore,,—,,—,,—,,—,,—,,1048,,1050,,1000,,1350,,1292,,1292,,1154,,1429,,1292,,1250,,1318,,1826,,1741,,1714,,1727,
    Other,,—,,—,,—,,—,,—,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
  Intermodal,,—,,—,,—,,—,,—,,608,,619,,665,,647,,651,,645,,649,,625,,636,,636,,672,,685,,726,,750,,669,
    Domestic,,—,,—,,—,,—,,—,,852,,833,,858,,869,,896,,876,,861,,829,,828,,808,,832,,863,,903,,931,,779,
