Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
Southern Co/The (SO US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,,FY 2001,,FY 2002,,FY 2003,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
date,,12/31/2001,,12/31/2002,,12/31/2003,,12/31/2004,,12/31/2005,,12/31/2006,,12/31/2007,,12/31/2008,,12/31/2009,,12/31/2010,,12/31/2011,,12/31/2012,,12/31/2013,,12/31/2014,,12/31/2015,,12/31/2016,,12/31/2017,,12/31/2018,,12/31/2019,,12/31/2020,,12/31/2021,,12/31/2022,,12/31/2023,
Operating Income,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4282,1.0,4486,1.0,2333,1.0,4191,1.0,7736,1.0,4885,1.0,3698,1.0,5370,1.0,5826,1.0
  Electric Utilities,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,326,1.0,2571,0.928158844765343,878,0.570871261378413,2304,0.832971800433839,3268,0.660735948241003,3115,0.935435435435435,2272,0.772001359157322,3716,0.970995557878233,3994,0.926467176989098
    Traditional Operating Companies,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2233,0.806137184115524,-193,-0.125487646293888,2117,0.765365148228489,2929,0.592195713708047,2877,0.863963963963964,1981,0.673122663948352,3318,0.866997648288477,3637,0.843655764323823
    Southern Power,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,326,1.0,338,0.122021660649819,1071,0.696358907672302,187,0.0676066522053507,339,0.0685402345329559,238,0.0714714714714715,291,0.0988786952089705,398,0.103997909589757,357,0.0828114126652749
  Reconciliation,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3956,,1716,,795,,1425,,2790,,1555,,755,,1543,,1515,
  Southern Company Gas,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,251,0.0906137184115523,717,0.466189856957087,915,0.330802603036876,770,0.155681358673676,807,0.242342342342342,1055,0.358477743798845,822,0.214789652469297,952,0.220830433774066
    Gas Distribution Operations,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,225,0.0812274368231047,645,0.419375812743823,904,0.326825741142444,573,0.115851192883138,655,0.196696696696697,708,0.240570846075433,803,0.209824928142148,804,0.186499652052888
    Gas Marketing Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,27,0.00974729241877256,113,0.0734720416124837,19,0.00686912509038322,112,0.0226445612616256,119,0.0357357357357357,125,0.0424736663268773,133,0.0347530702900444,130,0.0301554163767107
    Gas Pipeline Investments,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1,0.00036101083032491,10,0.00650195058517555,20,0.00723065798987708,20,0.00404367165386171,20,0.00600600600600601,21,0.00713557594291539,21,0.00548732688790175,22,0.00510322430990489
    Wholesale Gas Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-2,-0.000722021660649819,-51,-0.0331599479843953,70,0.0253073029645698,219,0.0442782046097857,20,0.00600600600600601,241,0.0818892286782195,0,,0,
